dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1612850400,2021-02-09 06:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.74,10000,255.08,252.56,255.22,258.2,1028,,,78,2.1,310,0,,,,,0,800,Clear,sky is clear,01n
1612854000,2021-02-09 07:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.04,10000,252.57,248.04,252.42,256.55,1027,,,79,3.1,330,0,,,,,0,800,Clear,sky is clear,01n
1612857600,2021-02-09 08:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,256.2,10000,253.97,249.2,251.5,257.18,1028,,,81,4.12,320,,,,,,0,800,Clear,sky is clear,01n
1612861200,2021-02-09 09:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,253.54,10000,251.36,246.54,250.22,254.18,1028,,,81,3.6,330,,,,,,0,800,Clear,sky is clear,01n
1612864800,2021-02-09 10:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,252.19,10000,249.78,245.19,249.12,252.66,1028,,,79,4.12,340,,,,,,0,800,Clear,sky is clear,01n
1612868400,2021-02-09 11:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,254.71,10000,251.57,247.71,250.22,255.18,1028,,,74,4.12,350,,,,,,0,800,Clear,sky is clear,01n
1612872000,2021-02-09 12:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,251.33,10000,248.67,244.33,250.22,251.5,1030,,,77,4.63,340,,,,,,0,800,Clear,sky is clear,01n
1612875600,2021-02-09 13:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,248.47,10000,246,241.47,248.18,250.65,1030,,,78,5.14,340,,,,,,0,800,Clear,sky is clear,01n
1612879200,2021-02-09 14:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,253.84,10000,251,246.84,249.12,255.18,1030,,,76,4.63,340,,,,,,100,804,Clouds,overcast clouds,04d
1612882800,2021-02-09 15:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,254.51,10000,251.24,247.88,250.5,255.18,1031,,,73,2.6,350,0,,,,,75,803,Clouds,broken clouds,04d
1612886400,2021-02-09 16:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,254.34,10000,251.75,254.34,252.42,255.78,1031,,,78,0,0,0,,,,,0,800,Clear,sky is clear,01d
1612890000,2021-02-09 17:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.29,10000,253.51,253.21,254.12,258.78,1031,,,70,1.54,90,,,,,,100,804,Clouds,overcast clouds,04d
1612893600,2021-02-09 18:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,259.74,10000,253.9,254.89,256.32,260.4,1031,,,58,2.1,310,0,,,,,20,801,Clouds,few clouds,02d
1612897200,2021-02-09 19:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,259.32,10000,254.2,253.59,256.5,261.55,1030,,,62,2.6,300,0,,,,,0,800,Clear,sky is clear,01d
1612900800,2021-02-09 20:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,260.25,10000,254.02,254.7,257.42,262.11,1030,,,56,2.6,320,0,,,,,0,800,Clear,sky is clear,01d
1612904400,2021-02-09 21:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,261.73,10000,254.23,256.46,257.42,262.6,1030,,,50,2.6,300,0,,,,,0,800,Clear,sky is clear,01d
1612908000,2021-02-09 22:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,261.41,10000,253.93,256.08,256.5,262.18,1030,,,50,2.6,280,0,,,,,0,800,Clear,sky is clear,01d
1612911600,2021-02-09 23:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,259.3,10000,253.3,252.88,255.22,260.18,1030,,,57,3.1,300,0,,,,,0,800,Clear,sky is clear,01d
1612915200,2021-02-10 00:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.67,10000,252.61,250.92,254.5,258.2,1031,,,62,3.1,300,0,,,,,0,800,Clear,sky is clear,01n
1612918800,2021-02-10 01:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,256.77,10000,252.7,251.42,251.5,257.6,1030,,,68,2.1,330,0,,,,,0,800,Clear,sky is clear,01n
1612922400,2021-02-10 02:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.76,10000,252.7,250.76,255.5,258.2,1030,,,62,4.12,310,,,,,,0,800,Clear,sky is clear,01n
1612926000,2021-02-10 03:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,258.44,10000,253.01,251.85,255.5,259.18,1029,,,60,3.1,350,0,,,,,0,800,Clear,sky is clear,01n
1612929600,2021-02-10 04:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,258.21,10000,252.61,252.28,257.32,258.78,1030,,,59,2.6,220,0,,,,,0,800,Clear,sky is clear,01n
1612933200,2021-02-10 05:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.95,10000,253.37,251.97,255.78,258.22,1031,,,65,2.6,260,0,,,,,0,800,Clear,sky is clear,01n
1612936800,2021-02-10 06:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,258.51,10000,253.59,253.46,255.78,259.18,1032,,,63,2.1,290,0,,,,,0,800,Clear,sky is clear,01n
1612940400,2021-02-10 07:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,258.83,10000,253.89,252.32,256.5,259.3,1031,,,63,3.1,300,0,,,,,40,802,Clouds,scattered clouds,03n
1612944000,2021-02-10 08:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,259.04,10000,254.1,252.57,257.32,259.33,1030,,,63,3.1,330,0,,,,,100,804,Clouds,overcast clouds,04n
1612947600,2021-02-10 09:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,259.14,10000,253.85,252.14,257.45,259.33,1030,,,61,4.63,350,,,,,,100,804,Clouds,overcast clouds,04n
1612951200,2021-02-10 10:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,259.99,10000,253.77,252.99,257.87,260.18,1029,,,56,4.63,360,,,,,,100,804,Clouds,overcast clouds,04n
1612954800,2021-02-10 11:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,259.99,10000,253.96,253.71,258.43,260.18,1029,,,57,3.1,20,0,,,,,100,804,Clouds,overcast clouds,04n
1612958400,2021-02-10 12:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,260.33,10000,255.5,254.79,258.43,260.44,1029,,,64,2.6,20,0,,,,,100,804,Clouds,overcast clouds,04n
1612962000,2021-02-10 13:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,260.33,10000,256.15,254.12,258.43,260.44,1030,,,68,3.1,360,0,,,,,100,804,Clouds,overcast clouds,04n
1612965600,2021-02-10 14:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,260.21,10000,256.03,253.21,258.99,260.44,1030,,,68,5.14,20,,,,,,100,804,Clouds,overcast clouds,04d
1612969200,2021-02-10 15:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,260.23,2012,256.21,253.42,259.12,260.44,1030,,,69,3.6,70,0,,,,,100,600,Snow,light snow,13d
1612972800,2021-02-10 16:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,260.86,9656,256.97,253.86,259.5,261.18,1030,,,70,4.12,10,,,,,,100,721,Haze,haze,50d
1612976400,2021-02-10 17:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,261.25,10000,256.39,254.25,260.1,261.55,1030,,,64,4.63,20,,,,,,100,804,Clouds,overcast clouds,04d
1612980000,2021-02-10 18:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,261.39,10000,256.36,255.4,260.5,262.11,1030,,,63,3.1,350,0,,,,,100,804,Clouds,overcast clouds,04d
1612983600,2021-02-10 19:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,262.03,10000,256.63,255.09,260.78,262.18,1029,,,61,4.12,10,,,,,,100,804,Clouds,overcast clouds,04d
1612987200,2021-02-10 20:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,262.03,10000,256.8,256.17,261.21,262.18,1029,,,62,3.1,350,0,,,,,100,804,Clouds,overcast clouds,04d
1612990800,2021-02-10 21:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,262.07,10000,256.49,255.07,261.5,262.18,1028,,,60,4.63,10,,,,,,100,804,Clouds,overcast clouds,04d
1612994400,2021-02-10 22:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,262.15,10000,256.02,256.96,261.76,262.5,1028,,,57,2.6,360,0,,,,,100,804,Clouds,overcast clouds,04d
1612998000,2021-02-10 23:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,262.27,10000,255.94,255.9,261.5,262.6,1029,,,56,3.6,10,,,,,,100,804,Clouds,overcast clouds,04d
1613001600,2021-02-11 00:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,262.05,10000,255.92,255.12,261.21,262.18,1030,,,57,4.12,340,,,,,,100,804,Clouds,overcast clouds,04n
1613005200,2021-02-11 01:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,262.25,10000,256.3,256.44,261.21,262.6,1030,,,58,3.1,360,0,,,,,100,804,Clouds,overcast clouds,04n
1613008800,2021-02-11 02:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,262.23,10000,256.82,255.23,261.21,262.6,1030,,,61,5.14,340,,,,,,100,804,Clouds,overcast clouds,04n
1613012400,2021-02-11 03:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,262.13,10000,254.82,255.13,260.65,262.18,1030,,,51,5.14,340,,,,,,100,804,Clouds,overcast clouds,04n
1613016000,2021-02-11 04:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,261.96,10000,256.02,254.96,260.23,262.18,1031,,,58,5.14,340,,,,,,100,804,Clouds,overcast clouds,04n
1613019600,2021-02-11 05:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,263.25,10000,257.06,257.1,260.22,271.8,1029,,,57,3.6,340,,,,,,100,804,Clouds,overcast clouds,04n
1613023200,2021-02-11 06:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,260.54,10000,254.1,253.54,256.32,261.18,1031,,,55,4.12,340,,,,,,100,804,Clouds,overcast clouds,04n
1613026800,2021-02-11 07:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,259.35,10000,253.34,252.35,255.5,260.18,1031,,,57,3.6,10,0,,,,,0,800,Clear,sky is clear,01n
1613030400,2021-02-11 08:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,258.41,10000,252.45,251.41,255.22,259.18,1031,,,57,5.14,340,,,,,,0,800,Clear,sky is clear,01n
1613034000,2021-02-11 09:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257,10000,251.8,250,254.12,257.6,1032,,,61,3.6,330,,,,,,0,800,Clear,sky is clear,01n
1613037600,2021-02-11 10:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.13,10000,251.75,250.27,254.5,257.18,1031,,,60,3.1,20,0,,,,,0,800,Clear,sky is clear,01n
1613041200,2021-02-11 11:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.13,10000,251.05,250.27,254.5,257.18,1032,,,56,3.1,30,0,,,,,0,800,Clear,sky is clear,01n
1613044800,2021-02-11 12:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,256.37,10000,250.85,249.37,253.5,256.5,1032,,,59,3.1,10,0,,,,,0,800,Clear,sky is clear,01n
1613048400,2021-02-11 13:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.13,10000,251.75,250.27,255.5,257.18,1033,,,60,3.1,20,0,,,,,75,803,Clouds,broken clouds,04n
1613052000,2021-02-11 14:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.25,10000,252.21,250.41,255.78,257.6,1033,,,62,3.1,330,0,,,,,75,803,Clouds,broken clouds,04d
1613055600,2021-02-11 15:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,258.87,10000,253.42,252.37,256.5,259.3,1033,,,60,3.1,60,0,,,,,100,804,Clouds,overcast clouds,04d
1613059200,2021-02-11 16:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,259.75,10000,253.16,252.83,257.87,260.18,1033,,,54,3.6,30,0,,,,,100,804,Clouds,overcast clouds,04d
1613062800,2021-02-11 17:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,260.3,10000,254.07,253.3,258.99,261,1033,,,56,4.12,30,,,,,,100,804,Clouds,overcast clouds,04d
1613066400,2021-02-11 18:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,260.89,10000,254.63,253.89,259.5,261.18,1032,,,56,6.2,360,0,,,,,75,803,Clouds,broken clouds,04d
1613070000,2021-02-11 19:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,262,10000,255.49,255,260.1,262.66,1031,,,55,7.2,340,,,,,,75,803,Clouds,broken clouds,04d
1613073600,2021-02-11 20:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,261.91,10000,255.41,254.91,260.1,262.18,1031,,,55,7.2,350,,,,,,75,803,Clouds,broken clouds,04d
1613077200,2021-02-11 21:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,261.25,10000,255.16,254.25,260.1,261.55,1031,,,57,7.2,10,,,,,,100,804,Clouds,overcast clouds,04d
1613080800,2021-02-11 22:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,261.05,10000,255.15,254.05,259.67,261.55,1030,,,58,7.2,30,,,,,,100,804,Clouds,overcast clouds,04d
1613084400,2021-02-11 23:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,260.86,10000,255.5,253.86,259.5,261.18,1030,,,61,6.2,40,0,,,,,100,804,Clouds,overcast clouds,04d
1613088000,2021-02-12 00:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,260.94,10000,255.58,254.28,259.54,261.18,1030,,,61,3.6,20,,,,,,100,804,Clouds,overcast clouds,04n
1613091600,2021-02-12 01:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,261.14,10000,255.77,254.14,259.54,261.5,1031,,,61,4.12,350,,,,,,100,804,Clouds,overcast clouds,04n
1613095200,2021-02-12 02:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,260.84,10000,255.99,253.84,258.99,261.18,1030,,,64,5.7,340,0,,,,,100,804,Clouds,overcast clouds,04n
1613098800,2021-02-12 03:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,260.19,2414,256.47,253.19,258.99,260.44,1030,,,71,5.7,340,0,,,0.25,,100,600,Snow,light snow,13n
1613102400,2021-02-12 04:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,259.87,2414,257.03,252.87,258.43,260.18,1031,,,77,5.14,350,,,,0.51,,100,601,Snow,snow,13n
1613106000,2021-02-12 05:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,259.87,3219,256.89,252.87,258.43,260.18,1030,,,76,5.7,350,0,,,,,100,600,Snow,light snow,13n
1613109600,2021-02-12 06:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,259.87,6437,256.89,252.87,258.43,260.18,1030,,,76,6.2,350,0,,,,,100,600,Snow,light snow,13n
1613113200,2021-02-12 07:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,259.77,10000,256.51,252.77,257.87,260.18,1030,,,74,5.7,340,0,,,,,100,804,Clouds,overcast clouds,04n
1613116800,2021-02-12 08:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,259.06,10000,255.96,252.06,257.5,259.33,1031,,,75,6.7,330,0,,,,,100,804,Clouds,overcast clouds,04n
1613120400,2021-02-12 09:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,258,10000,255.2,251,256.5,258.22,1031,,,77,4.12,330,,,,,,20,801,Clouds,few clouds,02n
1613124000,2021-02-12 10:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.39,10000,254.04,250.39,255.22,257.6,1030,,,73,4.12,320,,,,,,0,800,Clear,sky is clear,01n
1613127600,2021-02-12 11:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.06,10000,253.28,250.06,255.22,257.18,1031,,,70,4.63,320,,,,,,0,800,Clear,sky is clear,01n
1613131200,2021-02-12 12:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,259.09,10000,254.95,252.09,255.5,274.03,1027,,,68,8.23,330,,,,,,0,800,Clear,sky is clear,01n
1613134800,2021-02-12 13:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,258.23,10000,254.57,251.23,255.22,272.36,1027,,,71,6.7,330,0,,,,,0,800,Clear,sky is clear,01n
1613138400,2021-02-12 14:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.84,10000,252.1,248.84,254.5,256.18,1032,,,70,7.2,330,,,,,,0,800,Clear,sky is clear,01d
1613142000,2021-02-12 15:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.86,10000,252.12,248.86,254.5,256.18,1033,,,70,7.72,340,,,,,,20,801,Clouds,few clouds,02d
1613145600,2021-02-12 16:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,256.25,10000,252.35,249.25,255.1,256.55,1033,,,69,6.7,330,0,,,,,40,802,Clouds,scattered clouds,03d
1613149200,2021-02-12 17:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,256.39,10000,252.49,249.39,255.5,257.11,1033,,,69,5.7,320,0,,,,,75,803,Clouds,broken clouds,04d
1613152800,2021-02-12 18:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.3,10000,253.06,250.3,255.65,257.66,1033,,,67,6.7,320,0,,,,,40,802,Clouds,scattered clouds,03d
1613156400,2021-02-12 19:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.88,10000,253.46,250.88,256.21,258.2,1033,,,66,6.2,310,0,,,,,0,800,Clear,sky is clear,01d
1613160000,2021-02-12 20:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.36,10000,253.12,250.36,256.5,257.66,1032,,,67,6.7,300,0,,,,,20,801,Clouds,few clouds,02d
1613163600,2021-02-12 21:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,258.02,10000,253.28,251.02,256.5,258.22,1031,,,64,7.72,330,,,,,,75,803,Clouds,broken clouds,04d
1613167200,2021-02-12 22:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.96,10000,253.22,250.96,256.21,258.2,1031,,,64,6.7,310,0,,,,,100,804,Clouds,overcast clouds,04d
1613170800,2021-02-12 23:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.01,10000,252.62,250.01,255.65,257.18,1032,,,66,6.7,320,0,,,,,100,804,Clouds,overcast clouds,04d
1613174400,2021-02-13 00:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,256.3,10000,252.4,249.3,255.5,256.55,1032,,,69,6.7,320,0,,,,,100,804,Clouds,overcast clouds,04n
1613178000,2021-02-13 01:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.98,10000,252.09,248.98,255.1,256.18,1033,,,69,5.7,320,0,,,,,100,804,Clouds,overcast clouds,04n
1613181600,2021-02-13 02:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.89,6437,252.15,248.89,255.1,256.18,1032,,,70,5.14,320,8.23,,,,,100,600,Snow,light snow,13n
1613185200,2021-02-13 03:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.91,4828,252.31,248.91,255.44,256.18,1033,,,71,7.2,320,,,,,,100,600,Snow,light snow,13n
1613188800,2021-02-13 04:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,256,4828,252.26,249,255.5,256.18,1033,,,70,8.23,330,,,,,,100,600,Snow,light snow,13n
1613192400,2021-02-13 05:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.87,4828,251.98,248.87,255.1,256.18,1032,,,69,7.72,340,,,,0.3,,100,600,Snow,light snow,13n
1613196000,2021-02-13 06:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.96,10000,251.61,248.96,255.1,256.18,1032,,,66,7.2,350,,,,0.25,,100,600,Snow,light snow,13n
1613199600,2021-02-13 07:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.96,10000,251.45,248.96,255.1,256.18,1032,,,65,6.2,340,0,,,,,100,804,Clouds,overcast clouds,04n
1613203200,2021-02-13 08:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.94,6437,251.59,248.94,254.54,256.18,1031,,,66,6.7,340,0,,,,,100,600,Snow,light snow,13n
1613206800,2021-02-13 09:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.23,4828,251.65,248.23,254.5,255.44,1031,,,71,6.7,340,0,,,,,100,600,Snow,light snow,13n
1613210400,2021-02-13 10:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.33,4828,251.9,248.33,254.5,255.44,1030,,,72,8.23,340,,,,,,100,600,Snow,light snow,13n
1613214000,2021-02-13 11:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.26,4828,251.83,248.26,253.99,255.4,1030,,,72,7.2,350,,,,,,100,600,Snow,light snow,13n
1613217600,2021-02-13 12:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.26,4800,251.83,248.26,253.99,255.4,1031,,,72,7.72,340,,,,0.25,,100,600,Snow,light snow,13n
1613221200,2021-02-13 13:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.26,10000,251.83,248.26,254.5,255.4,1030,,,72,6.2,340,0,,,0.28,,100,600,Snow,light snow,13d
1613224800,2021-02-13 14:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.23,9656,251.65,248.23,254.5,255.44,1030,,,71,5.14,350,,,,,,100,721,Haze,haze,50d
1613228400,2021-02-13 15:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.32,6437,252.03,248.32,254.5,256,1030,,,73,6.2,340,0,,,,0.28,100,721,Haze,haze,50d
1613228400,2021-02-13 15:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.32,6437,252.03,248.32,254.5,256,1030,,,73,6.2,340,0,,,,0.28,100,600,Snow,light snow,13d
1613232000,2021-02-13 16:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.96,9656,252.07,248.96,255.1,256.18,1030,,,69,7.2,320,,,,,,100,721,Haze,haze,50d
1613235600,2021-02-13 17:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,256.28,10000,252.38,249.28,255.22,256.55,1029,,,69,7.2,330,,,,,,100,804,Clouds,overcast clouds,04d
1613239200,2021-02-13 18:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,256.3,10000,252.4,249.3,255.23,256.55,1030,,,69,7.72,320,,,,,,100,600,Snow,light snow,13d
1613242800,2021-02-13 19:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,256.3,4023,252.84,249.3,255.5,256.55,1029,,,72,5.7,330,0,,,,,100,600,Snow,light snow,13d
1613246400,2021-02-13 20:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,256.47,4828,252.86,249.47,255.65,257.11,1028,,,71,6.7,320,0,,,,,100,600,Snow,light snow,13d
1613250000,2021-02-13 21:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,257.01,10000,253.09,250.01,255.65,257.18,1029,,,69,6.7,320,0,,,,,0,800,Clear,sky is clear,01d
1613253600,2021-02-13 22:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,256.91,10000,252.37,249.91,255.65,257.18,1029,,,65,6.2,320,0,,,,,0,800,Clear,sky is clear,01d
1613257200,2021-02-13 23:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,256.16,10000,251.65,249.16,255.1,256.5,1029,,,65,6.7,300,0,,,,,0,800,Clear,sky is clear,01d
1613260800,2021-02-14 00:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.1,10000,250.93,248.1,253.99,255.4,1030,,,67,6.2,310,0,,,,,0,800,Clear,sky is clear,01n
1613264400,2021-02-14 01:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,254.7,10000,250.39,247.7,253.43,255.18,1030,,,66,6.2,300,0,,,,,0,800,Clear,sky is clear,01n
1613268000,2021-02-14 02:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,253.97,10000,249.99,246.97,252.5,254.3,1030,,,68,6.2,300,0,,,,,0,800,Clear,sky is clear,01n
1613271600,2021-02-14 03:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,253.63,10000,249.2,246.63,252.32,254.18,1031,,,65,4.63,300,,,,,,0,800,Clear,sky is clear,01n
1613275200,2021-02-14 04:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,253.58,10000,249.31,246.58,251.5,254.18,1031,,,66,4.12,330,,,,,,0,800,Clear,sky is clear,01n
1613278800,2021-02-14 05:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,253.47,10000,248.73,246.47,251.5,254.18,1032,,,63,5.14,330,,,,,,0,800,Clear,sky is clear,01n
1613282400,2021-02-14 06:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,253.19,10000,247.81,246.19,251.32,253.2,1034,,,59,4.63,310,,,,,,0,800,Clear,sky is clear,01n
1613286000,2021-02-14 07:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,252.84,10000,247.47,245.84,250.5,253.2,1033,,,59,6.2,330,0,,,,,0,800,Clear,sky is clear,01n
1613289600,2021-02-14 08:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,252.93,10000,247.22,245.93,251.32,253.2,1034,,,57,4.63,340,,,,,,0,800,Clear,sky is clear,01n
1613293200,2021-02-14 09:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.28,10000,250.31,248.28,252.42,271.25,1027,,,62,5.7,330,0,,,,,0,800,Clear,sky is clear,01n
1613296800,2021-02-14 10:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.95,10000,250.28,248.95,252.5,271.25,1027,,,58,5.14,330,,,,,,0,800,Clear,sky is clear,01n
1613300400,2021-02-14 11:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.88,10000,250.21,248.88,252.5,270.69,1027,,,58,7.72,350,,,,,,100,804,Clouds,overcast clouds,04n
1613304000,2021-02-14 12:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,253.95,10000,246.89,246.95,252.5,254.18,1035,,,50,7.2,350,,,,,,40,802,Clouds,scattered clouds,03n
1613307600,2021-02-14 13:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,255.82,10000,250.15,248.82,252.5,270.14,1029,,,58,6.7,350,0,,,,,100,804,Clouds,overcast clouds,04d
1613311200,2021-02-14 14:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,253.87,10000,247.39,246.87,253.43,254.18,1036,,,53,6.7,340,0,,,,,100,804,Clouds,overcast clouds,04d
1613314800,2021-02-14 15:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,254.16,10000,247.47,247.16,253.43,254.33,1036,,,52,6.7,340,0,,,,,100,804,Clouds,overcast clouds,04d
1613318400,2021-02-14 16:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,254.26,10000,247.38,247.26,253.43,254.89,1036,,,51,5.7,330,8.8,,,,,100,804,Clouds,overcast clouds,04d
1613322000,2021-02-14 17:00:00 +0000 UTC,-21600,Moline,41.5067,-90.515134,254.8,10000,248.08,247.8,253.43,255.18,1036,,,52,7.2,340,,,,,,100,804,Clouds,overcast clouds,04d
